Result of replaying ML3.tpn on Process 28 (filtered on event attributes)

Index,Case IDs,NumOfCases,IsReliable,"Raw Fitness Cost Lo","Decomposed Sync-Move Numerator","Raw Fitness Cost Hi","Sync-Move Fitness","Raw Fitness Cost","Calculation Time (ms)","Max Move-Log Cost","Decomposed Sync-Move Fitness","Decomposed Sync-Move Denominator","Raw Fitness Perc Hi","Raw Fitness Cost Max","Raw Fitness Perc Lo",Match
180,"instance_171",1,Yes,"154,00","14,00","154,00","0,39","154,00","85,00","230,00","0,39","36,00","0,41","262,00","0,41",[L/M]A|[M-REAL]C|[M-INVI]t2t14|[L/M]O|[M-REAL]S|[L/M]W|[M-REAL]U|[L/M]V|[L]S|[L/M]T|[L/M]P|[M-REAL]X|[M-REAL]Z|[L]D|[L/M]AA|[L]U|[L]V|[L]P|[L]T|[L]B|[L/M]AB|[L/M]Y|[M-REAL]O|[L/M]S|[M-REAL]V|[L]Z|[L]C|[L/M]U|[L]O|[L/M]W|[M-REAL]T|[M-REAL]P|[M-INVI]t15t3|[M-REAL]D|[M-REAL]B|[L]X
181,"instance_75",1,Yes,"154,00","14,00","154,00","0,39","154,00","77,00","230,00","0,39","36,00","0,41","262,00","0,41",[L/M]A|[M-REAL]C|[M-INVI]t2t14|[M-REAL]O|[M-REAL]S|[L/M]W|[L]D|[L]S|[L/M]U|[L/M]V|[M-REAL]T|[M-REAL]P|[L]C|[L]Y|[L]O|[L/M]X|[L]W|[L]S|[L/M]AA|[L]P|[L]B|[L/M]Z|[L/M]AB|[M-REAL]Y|[M-REAL]O|[M-REAL]S|[M-REAL]W|[L/M]U|[L/M]V|[L/M]T|[L/M]P|[M-INVI]t15t3|[M-REAL]D|[M-REAL]B|[L]O|[L]T
182,"instance_175",1,Yes,"154,00","14,00","154,00","0,39","154,00","75,00","230,00","0,39","36,00","0,41","262,00","0,41",[L/M]A|[M-REAL]C|[M-INVI]t2t14|[M-REAL]O|[L/M]S|[L]T|[L/M]W|[L]S|[L]T|[L]B|[L/M]U|[L/M]V|[M-REAL]T|[L]Y|[L]AB|[L/M]P|[L/M]X|[M-REAL]AB|[L]P|[L]V|[L/M]AA|[L/M]Z|[M-REAL]Y|[L]C|[L/M]O|[M-REAL]S|[M-REAL]V|[L/M]W|[M-REAL]U|[M-REAL]T|[M-REAL]P|[M-INVI]t15t3|[L]O|[L/M]D|[M-REAL]B|[L]U
183,"instance_162",1,Yes,"184,00","11,00","184,00","0,31","184,00","79,00","230,00","0,31","36,00","0,30","262,00","0,30",[M-REAL]A|[L]V|[L]P|[L]AA|[L/M]C|[M-INVI]t2t14|[L]A|[L]B|[L]T|[L]D|[L/M]O|[M-REAL]S|[M-REAL]R|[L/M]P|[M-REAL]X|[L/M]Z|[M-REAL]AA|[L/M]AB|[M-REAL]Y|[M-REAL]O|[L]T|[L]W|[L/M]S|[L/M]V|[L]Y|[L]S|[L]O|[L/M]U|[L/M]W|[M-REAL]T|[M-REAL]P|[M-INVI]t15t3|[M-REAL]D|[M-REAL]B|[L]U|[L]X
184,"instance_229",1,Yes,"228,00","12,00","228,00","0,33","228,00","219,00","340,00","0,33","36,00","0,39","372,00","0,39",[M-REAL]A|[L]J|[L]AC|[L]N|[L]H|[L/M]C|[L]M|[L]I|[L/M]E|[L]A|[L/M]G|[L]K|[L]B|[L]AN|[L]D|[L]E|[L]F|[L]AD|[L]AJ|[L]L|[L/M]J|[L]AE|[L/M]I|[L]AK|[L]AH|[L]G|[L]C|[L/M]H|[L/M]K|[L]AF|[L/M]N|[L/M]M|[L/M]L|[L/M]F|[L/M]D|[M-REAL]B
185,"instance_410",1,Yes,"154,00","14,00","154,00","0,39","154,00","75,00","230,00","0,39","36,00","0,41","262,00","0,41",[L/M]A|[M-REAL]C|[M-INVI]t2t14|[L]P|[L/M]O|[M-REAL]S|[M-REAL]W|[L]AB|[L]B|[L/M]U|[L/M]V|[M-REAL]T|[L]U|[L]Z|[L/M]P|[L]T|[L]C|[L/M]X|[M-REAL]AB|[M-REAL]Z|[L/M]AA|[L]S|[L]W|[L/M]Y|[L/M]O|[L/M]S|[M-REAL]U|[M-REAL]W|[L]D|[L/M]V|[L/M]T|[M-REAL]P|[M-INVI]t15t3|[M-REAL]D|[M-REAL]B|[L]W
186,"instance_32",1,Yes,"154,00","14,00","154,00","0,39","154,00","90,00","230,00","0,39","36,00","0,41","262,00","0,41",[M-REAL]A|[L/M]C|[M-INVI]t2t14|[M-REAL]O|[L/M]S|[M-REAL]U|[L]T|[L]S|[L/M]V|[L/M]W|[M-REAL]T|[L]Z|[L]O|[L/M]P|[L/M]X|[M-REAL]Z|[M-REAL]AB|[L]U|[L]O|[L/M]AA|[L]D|[L/M]Y|[M-REAL]O|[M-REAL]S|[L]AB|[L]P|[L]T|[L/M]V|[L]A|[L/M]U|[L/M]W|[M-REAL]T|[M-REAL]P|[M-INVI]t15t3|[M-REAL]D|[L/M]B
187,"instance_304",1,Yes,"154,00","14,00","154,00","0,39","154,00","92,00","230,00","0,39","36,00","0,41","262,00","0,41",[M-REAL]A|[M-REAL]C|[M-INVI]t2t14|[M-REAL]O|[L/M]S|[L/M]V|[L]A|[L]O|[L]D|[L]T|[L/M]U|[L/M]W|[M-REAL]T|[M-REAL]P|[M-REAL]X|[M-REAL]AB|[M-REAL]AA|[L/M]Z|[L/M]Y|[L]X|[L]C|[L]AA|[L/M]O|[M-REAL]S|[L]P|[L/M]W|[L]S|[L/M]U|[L/M]V|[M-REAL]T|[L]AB|[L/M]P|[M-INVI]t15t3|[M-REAL]D|[L]T|[L/M]B
188,"instance_284",1,Yes,"140,00","15,00","140,00","0,43","140,00","80,00","230,00","0,43","35,00","0,47","262,00","0,47",[L/M]A|[L/M]C|[M-INVI]t2t14|[M-REAL]O|[L/M]S|[M-REAL]U|[M-REAL]V|[L/M]W|[L/M]T|[M-REAL]P|[M-REAL]X|[L]D|[L/M]Z|[L]Y|[L]B|[L]X|[L]U|[L/M]AB|[L]V|[L/M]AA|[M-REAL]Y|[M-REAL]O|[M-REAL]S|[L/M]V|[L/M]W|[L]O|[L/M]U|[L]P|[L]O|[L]S|[L/M]T|[L/M]P|[M-INVI]t15t3|[M-REAL]D|[M-REAL]B
189,"instance_423",1,Yes,"170,00","12,00","170,00","0,34","170,00","91,00","230,00","0,34","35,00","0,35","262,00","0,35",[M-REAL]A|[L]W|[L/M]C|[M-INVI]t2t14|[L/M]O|[L]T|[L]A|[L]U|[L]Z|[L/M]S|[M-REAL]R|[L/M]P|[L/M]X|[M-REAL]Z|[M-REAL]AA|[L]P|[L/M]AB|[L]U|[L/M]Y|[L]W|[L]B|[L/M]O|[L]D|[L]AA|[L/M]S|[M-REAL]U|[M-REAL]W|[M-REAL]V|[L/M]T|[M-REAL]P|[M-INVI]t15t3|[M-REAL]D|[M-REAL]B|[L]V|[L]V
190,"instance_86",1,Yes,"140,00","15,00","140,00","0,43","140,00","58,00","230,00","0,43","35,00","0,47","262,00","0,47",[M-REAL]A|[M-REAL]C|[M-INVI]t2t14|[M-REAL]O|[M-REAL]S|[M-REAL]U|[M-REAL]W|[L/M]V|[L/M]T|[L]O|[L]O|[L]V|[L]C|[L]A|[L/M]P|[M-REAL]X|[L/M]AA|[L]X|[L]S|[L/M]Z|[L/M]AB|[L/M]Y|[M-REAL]O|[L]D|[L/M]S|[L/M]W|[L/M]U|[M-REAL]V|[L]W|[L/M]T|[L/M]P|[M-INVI]t15t3|[M-REAL]D|[L]U|[L/M]B
191,"instance_13",1,Yes,"140,00","15,00","140,00","0,43","140,00","71,00","230,00","0,43","35,00","0,47","262,00","0,47",[M-REAL]A|[L]P|[L/M]C|[M-INVI]t2t14|[M-REAL]O|[M-REAL]S|[L]D|[L]T|[L/M]V|[L/M]U|[L/M]W|[M-REAL]T|[M-REAL]P|[M-REAL]X|[M-REAL]AA|[M-REAL]AB|[L]V|[L/M]Z|[L]S|[L]X|[L/M]Y|[L/M]O|[L/M]S|[M-REAL]V|[L/M]W|[L/M]U|[L]AA|[L/M]T|[L]O|[L]A|[L]AB|[L/M]P|[M-INVI]t15t3|[M-REAL]D|[L/M]B
192,"instance_445",1,Yes,"140,00","15,00","140,00","0,43","140,00","91,00","230,00","0,43","35,00","0,47","262,00","0,47",[L/M]A|[M-REAL]C|[M-INVI]t2t14|[L]AB|[L]W|[L/M]O|[L/M]S|[L]T|[L/M]V|[L/M]W|[L/M]U|[M-REAL]T|[M-REAL]P|[L]D|[L/M]X|[M-REAL]AB|[L/M]Z|[M-REAL]AA|[M-REAL]Y|[L]C|[L/M]O|[M-REAL]S|[M-REAL]W|[M-REAL]U|[L]P|[L]Y|[L]AA|[L/M]V|[L/M]T|[L/M]P|[M-INVI]t15t3|[M-REAL]D|[L]S|[L]U|[L/M]B
193,"instance_314",1,Yes,"170,00","12,00","170,00","0,34","170,00","83,00","230,00","0,34","35,00","0,35","262,00","0,35",[L]Z|[L/M]A|[M-REAL]C|[M-INVI]t2t14|[M-REAL]O|[M-REAL]S|[L/M]W|[L]AA|[L]O|[L]T|[L/M]V|[L]X|[L/M]U|[L]O|[L]V|[L]U|[L/M]T|[L/M]P|[M-REAL]X|[M-REAL]AA|[M-REAL]Z|[L]B|[L/M]AB|[M-REAL]Y|[M-REAL]O|[L]C|[L]S|[L/M]S|[M-REAL]R|[L/M]P|[M-INVI]t15t3|[L]Y|[L]W|[L/M]D|[M-REAL]B
194,"instance_250",1,Yes,"170,00","12,00","170,00","0,34","170,00","83,00","230,00","0,34","35,00","0,35","262,00","0,35",[L]W|[L/M]A|[L]W|[L/M]C|[M-INVI]t2t14|[L]T|[L]Z|[L]U|[L/M]O|[M-REAL]S|[M-REAL]R|[L/M]P|[L/M]X|[M-REAL]Z|[M-REAL]AA|[M-REAL]AB|[M-REAL]Y|[L]D|[L/M]O|[L]T|[L]Y|[L]B|[L]AA|[L]S|[L/M]S|[L]V|[L/M]U|[L/M]V|[M-REAL]W|[M-REAL]T|[L/M]P|[M-INVI]t15t3|[M-REAL]D|[M-REAL]B|[L]AB
195,"instance_26",1,Yes,"140,00","15,00","140,00","0,43","140,00","71,00","230,00","0,43","35,00","0,47","262,00","0,47",[M-REAL]A|[L/M]C|[M-INVI]t2t14|[M-REAL]O|[L]X|[L]P|[L/M]S|[L]A|[L/M]W|[M-REAL]U|[M-REAL]V|[L/M]T|[M-REAL]P|[M-REAL]X|[M-REAL]AB|[L]V|[L]D|[L/M]Z|[L/M]AA|[M-REAL]Y|[L/M]O|[L]Y|[L/M]S|[L/M]U|[L]O|[L/M]V|[L]P|[L/M]W|[L/M]T|[M-REAL]P|[M-INVI]t15t3|[M-REAL]D|[L]U|[L]AB|[L/M]B
196,"instance_381",1,Yes,"140,00","15,00","140,00","0,43","140,00","78,00","230,00","0,43","35,00","0,47","262,00","0,47",[L/M]A|[L]T|[L]V|[L/M]C|[M-INVI]t2t14|[M-REAL]O|[L]U|[L]Z|[L/M]S|[L/M]U|[M-REAL]V|[L]O|[L]AA|[L]W|[L/M]W|[L/M]T|[L/M]P|[M-REAL]X|[M-REAL]AA|[M-REAL]Z|[M-REAL]AB|[M-REAL]Y|[L/M]O|[L]AB|[L/M]S|[M-REAL]U|[M-REAL]W|[L]Y|[L]X|[L/M]V|[M-REAL]T|[L/M]P|[M-INVI]t15t3|[L/M]D|[L/M]B
197,"instance_73",1,Yes,"126,00","16,00","126,00","0,47","126,00","57,00","230,00","0,47","34,00","0,52","262,00","0,52",[M-REAL]A|[M-REAL]C|[M-INVI]t2t14|[M-REAL]O|[L]Z|[L/M]S|[L]AA|[L]O|[L]D|[L]A|[L/M]W|[L/M]V|[L/M]U|[L]U|[L/M]T|[L/M]P|[L/M]X|[M-REAL]AA|[M-REAL]Z|[L]O|[L]T|[L]C|[L/M]AB|[L/M]Y|[M-REAL]O|[L/M]S|[M-REAL]U|[L/M]V|[L/M]W|[M-REAL]T|[L/M]P|[M-INVI]t15t3|[M-REAL]D|[L/M]B
198,"instance_30",1,Yes,"126,00","16,00","126,00","0,47","126,00","88,00","230,00","0,47","34,00","0,52","262,00","0,52",[M-REAL]A|[L]T|[L/M]C|[M-INVI]t2t14|[L/M]O|[L]P|[L/M]S|[L/M]V|[L/M]U|[L]X|[L/M]W|[M-REAL]T|[M-REAL]P|[M-REAL]X|[L/M]AB|[M-REAL]Z|[L]W|[L]U|[L/M]AA|[L]P|[L/M]Y|[L/M]O|[L/M]S|[M-REAL]W|[M-REAL]U|[L]A|[L/M]V|[L]B|[L/M]T|[M-REAL]P|[M-INVI]t15t3|[L/M]D|[M-REAL]B|[L]Z
199,"instance_465",1,Yes,"156,00","13,00","156,00","0,38","156,00","77,00","230,00","0,38","34,00","0,40","262,00","0,40",[M-REAL]A|[M-REAL]C|[M-INVI]t2t14|[M-REAL]O|[L]B|[L/M]S|[M-REAL]W|[L/M]V|[L]D|[L]S|[L]A|[L/M]U|[L/M]T|[L]T|[L/M]P|[M-REAL]X|[L]W|[L/M]AB|[L/M]Z|[L/M]AA|[L]U|[L/M]Y|[L]W|[L/M]O|[M-REAL]S|[M-REAL]R|[L]O|[L/M]P|[M-INVI]t15t3|[M-REAL]D|[M-REAL]B|[L]V|[L]X|[L]C
200,"instance_104",1,Yes,"138,00","13,00","138,00","0,38","138,00","61,00","200,00","0,38","34,00","0,41","232,00","0,41",[L/M]A|[M-REAL]C|[M-INVI]t2t14|[M-REAL]O|[L]P|[L]Y|[L/M]S|[L/M]W|[L/M]V|[L/M]U|[M-REAL]T|[M-REAL]P|[M-REAL]X|[L/M]Z|[L]X|[L]D|[L]P|[L/M]AB|[L]S|[L]O|[L]C|[L/M]AA|[M-REAL]Y|[L]R|[L/M]O|[M-REAL]S|[M-REAL]U|[M-REAL]V|[M-REAL]W|[L/M]T|[M-REAL]P|[M-INVI]t15t3|[M-REAL]D|[L/M]B
201,"instance_206",1,Yes,"126,00","16,00","126,00","0,47","126,00","80,00","230,00","0,47","34,00","0,52","262,00","0,52",[M-REAL]A|[M-REAL]C|[M-INVI]t2t14|[L]U|[L/M]O|[L]D|[L/M]S|[M-REAL]U|[L]P|[L/M]V|[L/M]W|[M-REAL]T|[M-REAL]P|[M-REAL]X|[L]C|[L/M]AB|[L]T|[L/M]Z|[L/M]AA|[L/M]Y|[L]A|[L/M]O|[L/M]S|[L/M]U|[M-REAL]V|[L/M]W|[L/M]T|[M-REAL]P|[M-INVI]t15t3|[M-REAL]D|[L]V|[L/M]B|[L]X|[L]P
202,"instance_480",1,Yes,"156,00","13,00","156,00","0,38","156,00","99,00","230,00","0,38","34,00","0,40","262,00","0,40",[L/M]A|[M-REAL]C|[M-INVI]t2t14|[L]U|[L/M]O|[L/M]S|[L]C|[L/M]V|[M-REAL]U|[L/M]W|[M-REAL]T|[M-REAL]P|[M-REAL]X|[L/M]Z|[L]P|[L]T|[L]V|[L/M]AB|[L/M]AA|[L/M]Y|[L]W|[L]B|[L/M]O|[M-REAL]S|[M-REAL]R|[M-REAL]P|[M-INVI]t15t3|[L/M]D|[M-REAL]B|[L]P|[L]T|[L]X|[L]U|[L]S
203,"instance_247",1,Yes,"126,00","16,00","126,00","0,47","126,00","77,00","230,00","0,47","34,00","0,52","262,00","0,52",[L/M]A|[L/M]C|[M-INVI]t2t14|[M-REAL]O|[L/M]S|[M-REAL]W|[L]AB|[L/M]V|[L/M]U|[L]AA|[L/M]T|[L/M]P|[L]V|[L/M]X|[M-REAL]AA|[L]W|[L]O|[L/M]Z|[M-REAL]AB|[L]W|[L/M]Y|[L]S|[L/M]O|[M-REAL]S|[M-REAL]V|[M-REAL]W|[L]D|[L/M]U|[L/M]T|[M-REAL]P|[M-INVI]t15t3|[M-REAL]D|[L/M]B|[L]P
204,"instance_496",1,Yes,"112,00","17,00","112,00","0,52","112,00","51,00","230,00","0,52","33,00","0,57","262,00","0,57",[M-REAL]A|[M-REAL]C|[M-INVI]t2t14|[L]V|[L]T|[L/M]O|[L]A|[L/M]S|[M-REAL]V|[L/M]U|[L/M]W|[M-REAL]T|[L]D|[L/M]P|[L/M]X|[L/M]AB|[L/M]Z|[L]V|[L]U|[L]P|[L/M]AA|[L/M]Y|[L/M]O|[L/M]S|[M-REAL]V|[M-REAL]U|[L/M]W|[L/M]T|[M-REAL]P|[M-INVI]t15t3|[M-REAL]D|[L]C|[L/M]B
205,"instance_487",1,Yes,"112,00","17,00","112,00","0,52","112,00","94,00","230,00","0,52","33,00","0,57","262,00","0,57",[L]V|[L/M]A|[M-REAL]C|[M-INVI]t2t14|[L]Y|[L/M]O|[L/M]S|[L]AB|[L/M]U|[L/M]V|[L/M]W|[L/M]T|[L/M]P|[L]S|[L/M]X|[M-REAL]AB|[L/M]Z|[M-REAL]AA|[M-REAL]Y|[L/M]O|[M-REAL]S|[M-REAL]V|[L]C|[L/M]U|[L]T|[L]AA|[L/M]W|[M-REAL]T|[L/M]P|[M-INVI]t15t3|[M-REAL]D|[L/M]B|[L]D
206,"instance_335",1,Yes,"112,00","17,00","112,00","0,52","112,00","40,00","230,00","0,52","33,00","0,57","262,00","0,57",[L/M]A|[M-REAL]C|[M-INVI]t2t14|[M-REAL]O|[M-REAL]S|[M-REAL]W|[L]P|[L]T|[L/M]U|[L/M]V|[M-REAL]T|[L/M]P|[L]U|[L]S|[L]C|[L]S|[L/M]X|[L/M]AB|[L]O|[L/M]Z|[L/M]AA|[L]W|[L/M]Y|[L/M]O|[M-REAL]S|[M-REAL]U|[L/M]W|[L/M]V|[L/M]T|[M-REAL]P|[M-INVI]t15t3|[L/M]D|[L/M]B
207,"instance_214",1,Yes,"128,00","15,00","128,00","0,47","128,00","63,00","230,00","0,47","32,00","0,51","262,00","0,51",[L/M]A|[M-REAL]C|[M-INVI]t2t14|[L]Y|[L/M]O|[M-REAL]S|[M-REAL]W|[L]T|[L/M]V|[L/M]U|[L]X|[L/M]T|[L/M]P|[M-REAL]X|[L]S|[L/M]AB|[L]U|[L]P|[L/M]AA|[L/M]Z|[M-REAL]Y|[L]V|[L]C|[L/M]O|[L/M]S|[M-REAL]R|[M-REAL]P|[M-INVI]t15t3|[L/M]D|[L]W|[L]W|[L/M]B
208,"instance_412",1,Yes,"126,00","13,00","126,00","0,42","126,00","58,00","200,00","0,42","31,00","0,46","232,00","0,46",[M-REAL]A|[L/M]C|[M-INVI]t2t14|[M-REAL]O|[M-REAL]S|[L]D|[L]X|[L/M]R|[L/M]P|[M-REAL]X|[M-REAL]AB|[L]T|[L]A|[L]O|[L]V|[L/M]Z|[L/M]AA|[L/M]Y|[L/M]O|[M-REAL]S|[M-REAL]V|[L/M]U|[L/M]W|[M-REAL]T|[L/M]P|[M-INVI]t15t3|[M-REAL]D|[L]S|[L]AB|[L]S|[L/M]B
209,"instance_199",1,Yes,"126,00","13,00","126,00","0,42","126,00","63,00","200,00","0,42","31,00","0,46","232,00","0,46",[L/M]A|[L]R|[L/M]C|[M-INVI]t2t14|[M-REAL]O|[M-REAL]S|[L]D|[L/M]U|[L]AA|[L]AB|[L]O|[L]O|[L/M]V|[L]P|[L/M]W|[L/M]T|[L/M]P|[L/M]X|[M-REAL]AA|[M-REAL]AB|[L/M]Z|[L/M]Y|[M-REAL]O|[M-REAL]S|[M-REAL]R|[M-REAL]P|[M-INVI]t15t3|[M-REAL]D|[L/M]B|[L]S|[L]S
210,"instance_311",1,Yes,"84,00","19,00","84,00","0,61","84,00","59,00","230,00","0,61","31,00","0,68","262,00","0,68",[L/M]A|[L/M]C|[M-INVI]t2t14|[L/M]O|[L/M]S|[L/M]W|[L/M]U|[M-REAL]V|[M-REAL]T|[L]W|[L]U|[L/M]P|[L/M]X|[L/M]AB|[L/M]Z|[L/M]AA|[L]D|[L/M]Y|[M-REAL]O|[L/M]S|[M-REAL]U|[M-REAL]W|[L]V|[L/M]V|[L]T|[L/M]T|[L/M]P|[M-INVI]t15t3|[M-REAL]D|[L]O|[L/M]B
211,"instance_58",1,Yes,"112,00","14,00","112,00","0,47","112,00","53,00","200,00","0,47","30,00","0,52","232,00","0,52",[M-REAL]A|[L/M]C|[M-INVI]t2t14|[M-REAL]O|[L]Z|[L/M]S|[M-REAL]R|[L/M]P|[M-REAL]X|[M-REAL]Z|[L]W|[L/M]AA|[L]S|[L]A|[L]X|[L/M]AB|[M-REAL]Y|[L]R|[L/M]O|[M-REAL]S|[M-REAL]W|[L/M]V|[L]Y|[L/M]U|[L/M]T|[L]O|[L/M]P|[M-INVI]t15t3|[L/M]D|[L/M]B
212,"instance_209",1,Yes,"112,00","14,00","112,00","0,47","112,00","66,00","200,00","0,47","30,00","0,52","232,00","0,52",[L/M]A|[M-REAL]C|[M-INVI]t2t14|[L]Z|[L]T|[L/M]O|[L]D|[L/M]S|[L/M]R|[L/M]P|[L/M]X|[M-REAL]Z|[M-REAL]AB|[L]P|[L]C|[L/M]AA|[L]B|[L/M]Y|[L]AB|[L/M]O|[M-REAL]S|[L/M]W|[L/M]V|[L/M]U|[M-REAL]T|[M-REAL]P|[M-INVI]t15t3|[M-REAL]D|[M-REAL]B|[L]S
213,"instance_333",1,Yes,"112,00","14,00","112,00","0,47","112,00","42,00","200,00","0,47","30,00","0,52","232,00","0,52",[M-REAL]A|[M-REAL]C|[M-INVI]t2t14|[M-REAL]O|[L/M]S|[L]D|[L]P|[L]O|[L/M]V|[L/M]U|[L]B|[L]A|[L]X|[L]R|[L/M]W|[L/M]T|[M-REAL]P|[M-REAL]X|[L/M]Z|[L/M]AB|[L/M]AA|[L/M]Y|[L/M]O|[L/M]S|[M-REAL]R|[L/M]P|[M-INVI]t15t3|[M-REAL]D|[M-REAL]B|[L]C
214,"instance_105",1,Yes,"98,00","15,00","98,00","0,52","98,00","75,00","200,00","0,52","29,00","0,58","232,00","0,58",[L/M]A|[L/M]C|[M-INVI]t2t14|[L]P|[L]Y|[L/M]O|[L/M]S|[L/M]R|[M-REAL]P|[L/M]X|[M-REAL]AA|[L/M]AB|[L]V|[L/M]Z|[M-REAL]Y|[L/M]O|[L]D|[L]P|[L]AA|[L/M]S|[M-REAL]V|[M-REAL]U|[L/M]W|[L/M]T|[M-REAL]P|[M-INVI]t15t3|[M-REAL]D|[L/M]B|[L]U
215,"instance_428",1,Yes,"98,00","15,00","98,00","0,52","98,00","57,00","200,00","0,52","29,00","0,58","232,00","0,58",[M-REAL]A|[L]S|[L/M]C|[M-INVI]t2t14|[L/M]O|[M-REAL]S|[M-REAL]R|[L]AA|[L/M]P|[L]R|[L/M]X|[M-REAL]AA|[M-REAL]AB|[L]S|[L/M]Z|[L/M]Y|[L]U|[L/M]O|[M-REAL]S|[M-REAL]U|[L]A|[L]AB|[L/M]V|[L/M]W|[L/M]T|[L/M]P|[M-INVI]t15t3|[L/M]D|[L/M]B
216,"instance_264",1,Yes,"98,00","15,00","98,00","0,52","98,00","121,00","200,00","0,52","29,00","0,58","232,00","0,58",[L/M]A|[L]T|[L/M]C|[M-INVI]t2t14|[L]W|[L/M]O|[L/M]S|[M-REAL]R|[M-REAL]P|[L/M]X|[M-REAL]AA|[L]B|[L/M]Z|[L]V|[L/M]AB|[L/M]Y|[L/M]O|[L]AA|[L/M]S|[M-REAL]V|[M-REAL]W|[L/M]U|[M-REAL]T|[L]P|[L/M]P|[M-INVI]t15t3|[L/M]D|[M-REAL]B|[L]R
217,"instance_390",1,Yes,"126,00","10,00","126,00","0,36","126,00","96,00","170,00","0,36","28,00","0,38","202,00","0,38",[M-REAL]A|[M-REAL]C|[M-INVI]t2t14|[L/M]O|[M-REAL]S|[M-REAL]R|[L/M]P|[L]S|[L/M]X|[M-REAL]AA|[L]R|[L]A|[L/M]AB|[L/M]Z|[L/M]Y|[M-REAL]O|[M-REAL]S|[M-REAL]R|[L/M]P|[M-INVI]t15t3|[M-REAL]D|[L]C|[L]AA|[L]R|[L]S|[L]O|[L/M]B|[L]D
218,"instance_127",1,Yes,"84,00","16,00","84,00","0,57","84,00","46,00","200,00","0,57","28,00","0,64","232,00","0,64",[L/M]A|[L]O|[L]AB|[L/M]C|[M-INVI]t2t14|[L/M]O|[M-REAL]S|[L]P|[L/M]R|[L/M]P|[L/M]X|[M-REAL]AB|[L]S|[L]Y|[L/M]Z|[L/M]AA|[M-REAL]Y|[M-REAL]O|[L/M]S|[L/M]W|[L]B|[L/M]V|[L/M]U|[L/M]T|[M-REAL]P|[M-INVI]t15t3|[L/M]D|[M-REAL]B
219,"instance_337",1,Yes,"84,00","16,00","84,00","0,57","84,00","74,00","200,00","0,57","28,00","0,64","232,00","0,64",[L/M]A|[M-REAL]C|[M-INVI]t2t14|[L]AA|[L/M]O|[L/M]S|[L/M]W|[L/M]V|[L/M]U|[L/M]T|[M-REAL]P|[M-REAL]X|[M-REAL]AA|[L/M]Z|[L]X|[L]C|[L]P|[L/M]AB|[L/M]Y|[M-REAL]O|[L]P|[L/M]S|[L/M]R|[M-REAL]P|[M-INVI]t15t3|[L]O|[L/M]D|[L/M]B
220,"instance_498",1,Yes,"70,00","17,00","70,00","0,63","70,00","62,00","200,00","0,63","27,00","0,70","232,00","0,70",[L]O|[L/M]A|[L/M]C|[M-INVI]t2t14|[M-REAL]O|[L/M]S|[L/M]U|[L/M]V|[L/M]W|[L/M]T|[L]R|[L/M]P|[L/M]X|[L/M]AA|[M-REAL]AB|[L/M]Z|[L]O|[L/M]Y|[M-REAL]O|[L/M]S|[M-REAL]R|[M-REAL]P|[M-INVI]t15t3|[L/M]D|[L]P|[L]AB|[L/M]B
221,"instance_109",1,Yes,"134,00","12,00","134,00","0,46","134,00","87,00","230,00","0,46","26,00","0,49","262,00","0,49",[L/M]A|[L/M]C|[M-INVI]t2t14|[L/M]O|[L/M]S|[L]P|[L]S|[L/M]V|[L/M]U|[L/M]W|[L/M]T|[M-REAL]P|[M-INVI]t15t3|[L]V|[L]W|[L]Z|[L]Y|[L/M]D|[L]U|[L]AB|[L]O|[L/M]B|[L]X|[L]T|[L]P|[L]AA
222,"instance_261",1,Yes,"140,00","4,00","140,00","0,17","140,00","90,00","140,00","0,17","24,00","0,19","172,00","0,19",[M-REAL]A|[M-REAL]C|[M-REAL]E|[M-REAL]K|[M-REAL]M|[M-REAL]N|[M-REAL]G|[L/M]L|[L]H|[L/M]I|[L]E|[L]M|[L]K|[L/M]J|[M-REAL]H|[M-REAL]F|[M-REAL]D|[L]C|[L]G|[L/M]B|[L]A|[L]D|[L]F|[L]N
223,"instance_291",1,Yes,"126,00","5,00","126,00","0,22","126,00","56,00","140,00","0,22","23,00","0,27","172,00","0,27",[M-REAL]A|[M-REAL]C|[M-REAL]E|[M-REAL]K|[M-REAL]M|[M-REAL]N|[M-REAL]G|[M-REAL]J|[L]F|[L/M]I|[L]C|[L/M]L|[L/M]H|[M-REAL]F|[L/M]D|[L]J|[L]M|[L]E|[L]A|[L]N|[L]K|[L]G|[L/M]B
224,"instance_282",1,Yes,"126,00","5,00","126,00","0,22","126,00","67,00","140,00","0,22","23,00","0,27","172,00","0,27",[M-REAL]A|[M-REAL]C|[M-REAL]E|[M-REAL]K|[M-REAL]M|[M-REAL]G|[L/M]N|[L]E|[L]H|[L]B|[L]D|[L]C|[L/M]L|[L]M|[L/M]I|[L]A|[L]G|[L/M]J|[M-REAL]H|[L/M]F|[M-REAL]D|[M-REAL]B|[L]K
225,"instance_17",1,Yes,"56,00","15,00","56,00","0,65","56,00","18,00","170,00","0,65","23,00","0,72","202,00","0,72",[M-REAL]A|[L/M]C|[M-INVI]t2t14|[L]A|[L/M]O|[L]AB|[L/M]S|[M-REAL]R|[M-REAL]P|[L/M]X|[M-REAL]AB|[L/M]AA|[L/M]Z|[L]P|[L/M]Y|[L]R|[L/M]O|[L/M]S|[L/M]R|[L/M]P|[M-INVI]t15t3|[L/M]D|[L/M]B
