Result of replaying M1.tpn on Process 12 (filtered on event attributes)

Index,Case IDs,NumOfCases,IsReliable,"Raw Fitness Cost Lo","Decomposed Sync-Move Numerator","Raw Fitness Cost Hi","Sync-Move Fitness","Raw Fitness Cost","Calculation Time (ms)","Max Move-Log Cost","Decomposed Sync-Move Fitness","Decomposed Sync-Move Denominator","Raw Fitness Perc Hi","Raw Fitness Cost Max","Raw Fitness Perc Lo",Match
306,"instance_381",1,Yes,"14,00","14,00","14,00","0,88","14,00","6,00","150,00","0,88","16,00","0,92","182,00","0,92",[L/M]A|[L/M]C|[L/M]P|[L/M]W|[L/M]X|[L/M]R|[L/M]U|[L/M]T|[M-REAL]Y|[L/M]V|[L/M]Z|[L/M]S|[L]Y|[L/M]Q|[L/M]D|[L/M]B
307,"instance_399",1,Yes,"14,00","14,00","14,00","0,88","14,00","3,00","150,00","0,88","16,00","0,92","182,00","0,92",[L/M]A|[L/M]C|[L/M]P|[L/M]R|[L/M]Y|[L]X|[L/M]T|[L/M]V|[L/M]U|[L/M]Z|[L/M]W|[M-REAL]X|[L/M]S|[L/M]Q|[L/M]D|[L/M]B
308,"instance_188",1,Yes,"14,00","13,00","14,00","0,87","14,00","16,00","130,00","0,87","15,00","0,91","162,00","0,91",[L/M]A|[L/M]C|[L/M]AA|[L]AH|[L/M]AF|[L/M]AC|[L/M]AJ|[L/M]AI|[M-REAL]AH|[L/M]AD|[M-INVI]t29t27|[L/M]AG|[L/M]AB|[L/M]D|[L/M]B
309,"instance_54",1,Yes,"14,00","13,00","14,00","0,87","14,00","5,00","130,00","0,87","15,00","0,91","162,00","0,91",[L/M]A|[L]AH|[L/M]C|[L/M]AA|[L/M]AC|[L/M]AF|[L/M]AJ|[M-REAL]AH|[L/M]AD|[M-INVI]t29t27|[L/M]AI|[L/M]AG|[L/M]AB|[L/M]D|[L/M]B
310,"instance_49",1,Yes,"14,00","13,00","14,00","0,87","14,00","1,00","130,00","0,87","15,00","0,91","162,00","0,91",[L]AI|[L/M]A|[L/M]C|[L/M]AA|[L/M]AF|[L/M]AC|[M-REAL]AI|[L/M]AJ|[L/M]AH|[L/M]AD|[M-INVI]t29t27|[L/M]AG|[L/M]AB|[L/M]D|[L/M]B
311,"instance_58",1,Yes,"0,00","15,00","0,00","1,00","0,00","21,00","150,00","1,00","15,00","1,00","182,00","1,00",[L/M]A|[L/M]C|[L/M]P|[L/M]W|[L/M]Y|[L/M]R|[L/M]X|[L/M]T|[L/M]Z|[L/M]U|[L/M]V|[L/M]S|[L/M]Q|[L/M]D|[L/M]B
312,"instance_90",1,Yes,"0,00","15,00","0,00","1,00","0,00","21,00","150,00","1,00","15,00","1,00","182,00","1,00",[L/M]A|[L/M]C|[L/M]P|[L/M]W|[L/M]Y|[L/M]X|[L/M]R|[L/M]U|[L/M]Z|[L/M]T|[L/M]V|[L/M]S|[L/M]Q|[L/M]D|[L/M]B
313,"instance_20",1,Yes,"40,00","8,00","40,00","0,53","40,00","3,00","80,00","0,53","15,00","0,64","112,00","0,64",[L/M]A|[M-REAL]C|[M-REAL]E|[M-INVI]t4t8|[M-REAL]I|[L/M]J|[M-REAL]K|[L/M]I|[M-REAL]J|[M-INVI]t9t5|[L]E|[L]C|[L/M]F|[L/M]D|[L/M]B
314,"instance_159",1,Yes,"40,00","8,00","40,00","0,53","40,00","2,00","80,00","0,53","15,00","0,64","112,00","0,64",[M-REAL]A|[M-REAL]C|[L/M]E|[M-INVI]t4t8|[M-REAL]I|[L]C|[L/M]J|[M-REAL]K|[L]A|[L/M]I|[M-REAL]J|[M-INVI]t9t5|[L/M]F|[L/M]D|[L/M]B
315,"instance_117",1,Yes,"28,00","11,00","28,00","0,73","28,00","2,00","110,00","0,73","15,00","0,80","142,00","0,80",[L]D|[M-REAL]A|[L/M]C|[L/M]E|[M-INVI]t4t8|[L/M]I|[L/M]J|[L/M]K|[L/M]I|[L/M]J|[M-INVI]t9t5|[L/M]F|[L]A|[M-REAL]D|[L/M]B
316,"instance_93",1,Yes,"14,00","13,00","14,00","0,87","14,00","15,00","130,00","0,87","15,00","0,91","162,00","0,91",[L/M]A|[L]AB|[L/M]C|[L/M]AA|[L/M]AC|[L/M]AF|[L/M]AI|[L/M]AJ|[L/M]AH|[L/M]AD|[M-INVI]t29t27|[L/M]AG|[M-REAL]AB|[L/M]D|[L/M]B
317,"instance_113",1,Yes,"14,00","13,00","14,00","0,87","14,00","16,00","130,00","0,87","15,00","0,91","162,00","0,91",[L/M]A|[L/M]C|[L]D|[L/M]AA|[L/M]AF|[L/M]AC|[L/M]AJ|[L/M]AH|[L/M]AI|[L/M]AD|[M-INVI]t29t27|[L/M]AG|[L/M]AB|[M-REAL]D|[L/M]B
318,"instance_320",1,Yes,"0,00","15,00","0,00","1,00","0,00","21,00","150,00","1,00","15,00","1,00","182,00","1,00",[L/M]A|[L/M]C|[L/M]P|[L/M]W|[L/M]R|[L/M]Y|[L/M]X|[L/M]U|[L/M]V|[L/M]Z|[L/M]T|[L/M]S|[L/M]Q|[L/M]D|[L/M]B
319,"instance_208",1,Yes,"28,00","11,00","28,00","0,73","28,00","4,00","110,00","0,73","15,00","0,80","142,00","0,80",[M-REAL]A|[L]J|[L/M]C|[L/M]E|[M-INVI]t4t8|[L/M]I|[L/M]J|[L/M]K|[L/M]I|[M-REAL]J|[M-INVI]t9t5|[L/M]F|[L]A|[L/M]D|[L/M]B
320,"instance_207",1,Yes,"0,00","15,00","0,00","1,00","0,00","21,00","150,00","1,00","15,00","1,00","182,00","1,00",[L/M]A|[L/M]C|[L/M]P|[L/M]R|[L/M]Y|[L/M]Z|[L/M]U|[L/M]V|[L/M]W|[L/M]X|[L/M]T|[L/M]S|[L/M]Q|[L/M]D|[L/M]B
321,"instance_440",1,Yes,"0,00","15,00","0,00","1,00","0,00","21,00","150,00","1,00","15,00","1,00","182,00","1,00",[L/M]A|[L/M]C|[L/M]P|[L/M]W|[L/M]Y|[L/M]X|[L/M]R|[L/M]U|[L/M]T|[L/M]V|[L/M]Z|[L/M]S|[L/M]Q|[L/M]D|[L/M]B
322,"instance_110",1,Yes,"0,00","15,00","0,00","1,00","0,00","21,00","150,00","1,00","15,00","1,00","182,00","1,00",[L/M]A|[L/M]C|[L/M]P|[L/M]W|[L/M]Y|[L/M]R|[L/M]U|[L/M]X|[L/M]V|[L/M]T|[L/M]Z|[L/M]S|[L/M]Q|[L/M]D|[L/M]B
323,"instance_129",1,Yes,"0,00","15,00","0,00","1,00","0,00","21,00","150,00","1,00","15,00","1,00","182,00","1,00",[L/M]A|[L/M]C|[L/M]P|[L/M]R|[L/M]W|[L/M]X|[L/M]V|[L/M]Y|[L/M]U|[L/M]T|[L/M]S|[L/M]Z|[L/M]Q|[L/M]D|[L/M]B
324,"instance_242",1,Yes,"28,00","11,00","28,00","0,73","28,00","3,00","110,00","0,73","15,00","0,80","142,00","0,80",[L/M]A|[L/M]C|[L/M]E|[M-INVI]t4t8|[L/M]I|[L/M]J|[L/M]K|[M-REAL]I|[L]B|[L/M]J|[M-INVI]t9t5|[L/M]F|[L/M]D|[M-REAL]B|[L]I
325,"instance_247",1,Yes,"14,00","13,00","14,00","0,87","14,00","13,00","130,00","0,87","15,00","0,91","162,00","0,91",[L/M]A|[L/M]C|[L/M]AA|[L]B|[L/M]AC|[L/M]AF|[L/M]AH|[L/M]AI|[L/M]AJ|[L/M]AD|[L/M]AG|[M-INVI]t29t27|[L/M]AB|[L/M]D|[M-REAL]B
326,"instance_99",1,Yes,"0,00","15,00","0,00","1,00","0,00","21,00","150,00","1,00","15,00","1,00","182,00","1,00",[L/M]A|[L/M]C|[L/M]P|[L/M]W|[L/M]R|[L/M]Y|[L/M]X|[L/M]U|[L/M]T|[L/M]Z|[L/M]V|[L/M]S|[L/M]Q|[L/M]D|[L/M]B
327,"instance_294",1,Yes,"14,00","12,00","14,00","0,86","14,00","2,00","110,00","0,86","14,00","0,90","142,00","0,90",[L/M]A|[M-REAL]C|[L/M]E|[M-INVI]t4t8|[L/M]I|[L/M]J|[L/M]K|[L/M]I|[L/M]J|[L]C|[M-INVI]t9t5|[L/M]F|[L/M]D|[L/M]B
328,"instance_44",1,Yes,"56,00","6,00","56,00","0,43","56,00","4,00","80,00","0,43","14,00","0,50","112,00","0,50",[M-REAL]A|[M-REAL]C|[M-REAL]E|[M-INVI]t4t8|[L/M]I|[M-REAL]J|[M-INVI]t9t5|[L/M]F|[L]E|[L/M]D|[L]J|[L]C|[L]A|[L/M]B
329,"instance_428",1,Yes,"0,00","14,00","0,00","1,00","0,00","19,00","130,00","1,00","14,00","1,00","162,00","1,00",[L/M]A|[L/M]C|[L/M]AA|[L/M]AC|[L/M]AF|[L/M]AH|[L/M]AJ|[L/M]AD|[L/M]AI|[L/M]AG|[M-INVI]t29t27|[L/M]AB|[L/M]D|[L/M]B
330,"instance_137",1,Yes,"0,00","14,00","0,00","1,00","0,00","19,00","130,00","1,00","14,00","1,00","162,00","1,00",[L/M]A|[L/M]C|[L/M]AA|[L/M]AF|[L/M]AJ|[L/M]AH|[L/M]AI|[L/M]AC|[L/M]AD|[L/M]AG|[M-INVI]t29t27|[L/M]AB|[L/M]D|[L/M]B
331,"instance_95",1,Yes,"70,00","4,00","70,00","0,29","70,00","11,00","90,00","0,29","14,00","0,43","122,00","0,43",[M-REAL]A|[M-REAL]C|[M-REAL]E|[L]B|[L/M]L|[L]C|[L]D|[L]A|[L/M]O|[L/M]M|[L/M]F|[M-REAL]D|[M-REAL]B|[L]E
332,"instance_291",1,Yes,"42,00","7,00","42,00","0,54","42,00","0,00","80,00","0,54","13,00","0,62","112,00","0,62",[M-REAL]A|[M-REAL]C|[L]F|[L/M]E|[M-INVI]t4t8|[L]A|[L/M]I|[L/M]J|[M-INVI]t9t5|[M-REAL]F|[L]C|[L/M]D|[L/M]B
333,"instance_80",1,Yes,"42,00","7,00","42,00","0,54","42,00","5,00","80,00","0,54","13,00","0,62","112,00","0,62",[L]B|[L/M]A|[L/M]C|[L]F|[L/M]E|[M-INVI]t4t8|[L]D|[L/M]I|[L/M]J|[M-INVI]t9t5|[M-REAL]F|[M-REAL]D|[M-REAL]B
334,"instance_150",1,Yes,"56,00","5,00","56,00","0,38","56,00","4,00","90,00","0,38","13,00","0,54","122,00","0,54",[M-REAL]A|[M-REAL]C|[L/M]E|[L/M]L|[M-REAL]N|[L/M]M|[L]A|[L]D|[L]O|[L]C|[L/M]F|[M-REAL]D|[L/M]B
335,"instance_43",1,Yes,"42,00","7,00","42,00","0,54","42,00","7,00","80,00","0,54","13,00","0,62","112,00","0,62",[L]D|[L/M]A|[L/M]C|[L/M]E|[M-INVI]t4t8|[M-REAL]I|[L]B|[L/M]J|[M-INVI]t9t5|[L/M]F|[M-REAL]D|[M-REAL]B|[L]I
336,"instance_490",1,Yes,"56,00","5,00","56,00","0,38","56,00","5,00","90,00","0,38","13,00","0,54","122,00","0,54",[L/M]A|[L/M]C|[M-REAL]E|[M-REAL]L|[M-REAL]N|[L/M]M|[M-REAL]F|[L/M]D|[L]N|[L/M]B|[L]F|[L]L|[L]E
337,"instance_394",1,Yes,"56,00","5,00","56,00","0,38","56,00","5,00","90,00","0,38","13,00","0,54","122,00","0,54",[M-REAL]A|[L]F|[L/M]C|[L/M]E|[M-REAL]L|[L]D|[L/M]O|[L]L|[L/M]M|[M-REAL]F|[M-REAL]D|[L]A|[L/M]B
338,"instance_334",1,Yes,"42,00","7,00","42,00","0,54","42,00","6,00","80,00","0,54","13,00","0,62","112,00","0,62",[M-REAL]A|[L]J|[L/M]C|[L/M]E|[M-INVI]t4t8|[L/M]I|[M-REAL]J|[M-INVI]t9t5|[M-REAL]F|[L/M]D|[L]F|[L]A|[L/M]B
339,"instance_322",1,Yes,"42,00","7,00","42,00","0,54","42,00","9,00","80,00","0,54","13,00","0,62","112,00","0,62",[M-REAL]A|[L]D|[L]I|[L/M]C|[L/M]E|[M-INVI]t4t8|[M-REAL]I|[L/M]J|[M-INVI]t9t5|[L/M]F|[M-REAL]D|[L/M]B|[L]A
340,"instance_348",1,Yes,"42,00","7,00","42,00","0,54","42,00","2,00","80,00","0,54","13,00","0,62","112,00","0,62",[M-REAL]A|[L]J|[L]F|[L/M]C|[L/M]E|[M-INVI]t4t8|[L/M]I|[M-REAL]J|[M-INVI]t9t5|[M-REAL]F|[L]A|[L/M]D|[L/M]B
341,"instance_350",1,Yes,"66,00","4,00","66,00","0,31","66,00","12,00","90,00","0,31","13,00","0,46","122,00","0,46",[M-REAL]A|[L]F|[L/M]C|[L]M|[L]N|[L]L|[L/M]E|[M-REAL]G|[M-REAL]H|[M-REAL]F|[L]A|[L/M]D|[L/M]B
342,"instance_412",1,Yes,"42,00","7,00","42,00","0,54","42,00","5,00","80,00","0,54","13,00","0,62","112,00","0,62",[L/M]A|[M-REAL]C|[M-REAL]E|[M-INVI]t4t8|[L/M]I|[L]E|[L]D|[L/M]J|[M-INVI]t9t5|[L/M]F|[M-REAL]D|[L]C|[L/M]B
343,"instance_218",1,Yes,"42,00","7,00","42,00","0,54","42,00","4,00","80,00","0,54","13,00","0,62","112,00","0,62",[L]F|[L/M]A|[M-REAL]C|[L]J|[L/M]E|[M-INVI]t4t8|[L/M]I|[M-REAL]J|[M-INVI]t9t5|[M-REAL]F|[L]C|[L/M]D|[L/M]B
344,"instance_488",1,Yes,"42,00","7,00","42,00","0,54","42,00","6,00","80,00","0,54","13,00","0,62","112,00","0,62",[M-REAL]A|[M-REAL]C|[L/M]E|[M-INVI]t4t8|[L]F|[L]C|[L/M]I|[L/M]J|[M-INVI]t9t5|[M-REAL]F|[L]A|[L/M]D|[L/M]B
345,"instance_267",1,Yes,"42,00","7,00","42,00","0,54","42,00","7,00","80,00","0,54","13,00","0,62","112,00","0,62",[L/M]A|[M-REAL]C|[L]B|[L/M]E|[M-INVI]t4t8|[L/M]I|[M-REAL]J|[M-INVI]t9t5|[L/M]F|[L]J|[L/M]D|[M-REAL]B|[L]C
346,"instance_260",1,Yes,"56,00","5,00","56,00","0,38","56,00","4,00","90,00","0,38","13,00","0,54","122,00","0,54",[M-REAL]A|[L]L|[L/M]C|[L]A|[L]F|[L/M]E|[M-REAL]L|[M-REAL]N|[L/M]M|[M-REAL]F|[L]O|[L/M]D|[L/M]B
347,"instance_315",1,Yes,"56,00","5,00","56,00","0,38","56,00","8,00","90,00","0,38","13,00","0,54","122,00","0,54",[L]M|[L/M]A|[M-REAL]C|[L/M]E|[L]C|[L]D|[L/M]L|[L/M]O|[M-REAL]M|[M-REAL]F|[M-REAL]D|[L/M]B|[L]F
348,"instance_72",1,Yes,"56,00","4,00","56,00","0,33","56,00","4,00","80,00","0,33","12,00","0,50","112,00","0,50",[M-REAL]A|[L]F|[L/M]C|[M-REAL]E|[L]B|[L/M]G|[L/M]H|[M-REAL]F|[L]A|[L/M]D|[M-REAL]B|[L]E
349,"instance_77",1,Yes,"42,00","6,00","42,00","0,50","42,00","8,00","90,00","0,50","12,00","0,66","122,00","0,66",[L/M]A|[M-REAL]C|[M-REAL]E|[L]B|[L/M]L|[L]E|[L/M]O|[L/M]M|[L/M]F|[L/M]D|[M-REAL]B|[L]C
350,"instance_175",1,Yes,"42,00","6,00","42,00","0,50","42,00","4,00","90,00","0,50","12,00","0,66","122,00","0,66",[M-REAL]A|[M-REAL]C|[L/M]E|[L]A|[L]D|[L/M]L|[L/M]N|[L/M]M|[L/M]F|[M-REAL]D|[L]C|[L/M]B
351,"instance_379",1,Yes,"42,00","6,00","42,00","0,50","42,00","5,00","90,00","0,50","12,00","0,66","122,00","0,66",[M-REAL]A|[M-REAL]C|[L/M]E|[M-REAL]L|[L]C|[L/M]O|[L]A|[L/M]M|[L]L|[L/M]F|[L/M]D|[L/M]B
352,"instance_256",1,Yes,"42,00","6,00","42,00","0,50","42,00","6,00","90,00","0,50","12,00","0,66","122,00","0,66",[L/M]A|[L/M]C|[L/M]E|[L/M]L|[M-REAL]N|[M-REAL]M|[M-REAL]F|[L/M]D|[L]M|[L/M]B|[L]O|[L]F
353,"instance_37",1,Yes,"56,00","4,00","56,00","0,33","56,00","3,00","80,00","0,33","12,00","0,50","112,00","0,50",[L/M]A|[M-REAL]C|[M-REAL]E|[L]H|[L/M]G|[M-REAL]H|[L]E|[L]C|[L/M]F|[M-REAL]D|[L/M]B|[L]D
354,"instance_265",1,Yes,"28,00","8,00","28,00","0,67","28,00","3,00","80,00","0,67","12,00","0,75","112,00","0,75",[L/M]A|[L/M]C|[M-REAL]E|[M-INVI]t4t8|[L]D|[L/M]I|[L/M]J|[M-INVI]t9t5|[L/M]F|[M-REAL]D|[L/M]B|[L]E
355,"instance_13",1,Yes,"52,00","5,00","52,00","0,42","52,00","8,00","90,00","0,42","12,00","0,57","122,00","0,57",[L/M]A|[L/M]C|[L/M]E|[M-REAL]G|[M-REAL]H|[L/M]F|[M-REAL]D|[L/M]B|[L]M|[L]L|[L]D|[L]O
356,"instance_17",1,Yes,"56,00","4,00","56,00","0,33","56,00","20,00","80,00","0,33","12,00","0,50","112,00","0,50",[L/M]A|[L/M]C|[M-REAL]E|[M-REAL]G|[L/M]H|[M-REAL]F|[M-REAL]D|[L]G|[L]E|[L/M]B|[L]D|[L]F
357,"instance_497",1,Yes,"42,00","6,00","42,00","0,50","42,00","4,00","90,00","0,50","12,00","0,66","122,00","0,66",[M-REAL]A|[L]D|[L/M]C|[L/M]E|[L]B|[L/M]L|[L/M]O|[L/M]M|[L/M]F|[M-REAL]D|[M-REAL]B|[L]A
358,"instance_372",1,Yes,"28,00","8,00","28,00","0,67","28,00","2,00","80,00","0,67","12,00","0,75","112,00","0,75",[L/M]A|[M-REAL]C|[L]F|[L/M]E|[M-INVI]t4t8|[L/M]I|[L/M]J|[M-INVI]t9t5|[M-REAL]F|[L]C|[L/M]D|[L/M]B
359,"instance_351",1,Yes,"42,00","6,00","42,00","0,50","42,00","6,00","90,00","0,50","12,00","0,66","122,00","0,66",[L]D|[L/M]A|[L/M]C|[M-REAL]E|[L]O|[L/M]L|[M-REAL]N|[L/M]M|[L/M]F|[M-REAL]D|[L]E|[L/M]B
360,"instance_447",1,Yes,"28,00","8,00","28,00","0,67","28,00","1,00","80,00","0,67","12,00","0,75","112,00","0,75",[L/M]A|[L]D|[M-REAL]C|[L/M]E|[M-INVI]t4t8|[L/M]I|[L/M]J|[M-INVI]t9t5|[L/M]F|[L]C|[M-REAL]D|[L/M]B
361,"instance_109",1,Yes,"42,00","6,00","42,00","0,50","42,00","6,00","90,00","0,50","12,00","0,66","122,00","0,66",[M-REAL]A|[M-REAL]C|[M-REAL]E|[L/M]L|[L]E|[L]C|[L]A|[L/M]O|[L/M]M|[L/M]F|[L/M]D|[L/M]B
362,"instance_341",1,Yes,"56,00","4,00","56,00","0,33","56,00","5,00","80,00","0,33","12,00","0,50","112,00","0,50",[M-REAL]A|[L]J|[L/M]C|[M-REAL]E|[M-REAL]G|[M-REAL]H|[L/M]F|[L/M]D|[L]I|[L]A|[L]E|[L/M]B
363,"instance_118",1,Yes,"28,00","8,00","28,00","0,67","28,00","1,00","80,00","0,67","12,00","0,75","112,00","0,75",[L/M]A|[L/M]C|[L/M]E|[M-INVI]t4t8|[M-REAL]I|[L/M]J|[M-INVI]t9t5|[L/M]F|[M-REAL]D|[L/M]B|[L]D|[L]I
364,"instance_235",1,Yes,"28,00","8,00","28,00","0,67","28,00","2,00","80,00","0,67","12,00","0,75","112,00","0,75",[M-REAL]A|[L/M]C|[L/M]E|[M-INVI]t4t8|[L/M]I|[L]D|[L/M]J|[L]A|[M-INVI]t9t5|[L/M]F|[M-REAL]D|[L/M]B
365,"instance_123",1,Yes,"28,00","8,00","28,00","0,67","28,00","6,00","80,00","0,67","12,00","0,75","112,00","0,75",[L/M]A|[L/M]C|[M-REAL]E|[M-INVI]t4t8|[L/M]I|[L]E|[L/M]J|[M-INVI]t9t5|[L/M]F|[M-REAL]D|[L/M]B|[L]D
366,"instance_418",1,Yes,"42,00","6,00","42,00","0,50","42,00","2,00","90,00","0,50","12,00","0,66","122,00","0,66",[L/M]A|[L/M]C|[L/M]E|[M-REAL]L|[M-REAL]N|[L]B|[L/M]M|[L/M]F|[L]L|[L/M]D|[M-REAL]B|[L]O
367,"instance_352",1,Yes,"28,00","8,00","28,00","0,67","28,00","1,00","80,00","0,67","12,00","0,75","112,00","0,75",[L/M]A|[L/M]C|[L/M]E|[M-INVI]t4t8|[L/M]I|[M-REAL]J|[M-INVI]t9t5|[L]B|[L/M]F|[L/M]D|[M-REAL]B|[L]J
368,"instance_337",1,Yes,"28,00","8,00","28,00","0,67","28,00","0,00","80,00","0,67","12,00","0,75","112,00","0,75",[M-REAL]A|[L/M]C|[L/M]E|[M-INVI]t4t8|[L/M]I|[L/M]J|[M-INVI]t9t5|[L/M]F|[M-REAL]D|[L/M]B|[L]D|[L]A
369,"instance_356",1,Yes,"42,00","6,00","42,00","0,50","42,00","2,00","90,00","0,50","12,00","0,66","122,00","0,66",[M-REAL]A|[L]O|[L/M]C|[L/M]E|[M-REAL]L|[M-REAL]N|[L/M]M|[L]A|[L]L|[L/M]F|[L/M]D|[L/M]B
370,"instance_314",1,Yes,"28,00","8,00","28,00","0,67","28,00","8,00","80,00","0,67","12,00","0,75","112,00","0,75",[M-REAL]A|[L/M]C|[L]F|[L]A|[L/M]E|[M-INVI]t4t8|[L/M]I|[L/M]J|[M-INVI]t9t5|[M-REAL]F|[L/M]D|[L/M]B
371,"instance_408",1,Yes,"56,00","4,00","56,00","0,33","56,00","9,00","80,00","0,33","12,00","0,50","112,00","0,50",[L]B|[L/M]A|[M-REAL]C|[L]J|[L/M]E|[M-REAL]G|[M-REAL]H|[L/M]F|[L]C|[L]I|[L/M]D|[M-REAL]B
372,"instance_258",1,Yes,"42,00","6,00","42,00","0,50","42,00","8,00","90,00","0,50","12,00","0,66","122,00","0,66",[L]E|[L/M]A|[L/M]C|[M-REAL]E|[L/M]L|[L/M]O|[M-REAL]M|[L]B|[L/M]F|[L/M]D|[M-REAL]B|[L]M
373,"instance_35",1,Yes,"28,00","8,00","28,00","0,67","28,00","2,00","80,00","0,67","12,00","0,75","112,00","0,75",[L/M]A|[L/M]C|[L/M]E|[M-INVI]t4t8|[L/M]I|[M-REAL]J|[M-INVI]t9t5|[M-REAL]F|[L/M]D|[L]F|[L]J|[L/M]B
374,"instance_39",1,Yes,"42,00","6,00","42,00","0,50","42,00","7,00","90,00","0,50","12,00","0,66","122,00","0,66",[L]B|[L]F|[L/M]A|[L/M]C|[L/M]E|[M-REAL]L|[L/M]N|[L/M]M|[M-REAL]F|[L/M]D|[M-REAL]B|[L]L
375,"instance_243",1,Yes,"42,00","6,00","42,00","0,50","42,00","3,00","90,00","0,50","12,00","0,66","122,00","0,66",[L/M]A|[M-REAL]C|[L]M|[L/M]E|[L/M]L|[L/M]N|[M-REAL]M|[L]C|[L/M]F|[M-REAL]D|[L/M]B|[L]D
376,"instance_385",1,Yes,"28,00","8,00","28,00","0,67","28,00","2,00","80,00","0,67","12,00","0,75","112,00","0,75",[L]D|[M-REAL]A|[L/M]C|[L/M]E|[M-INVI]t4t8|[L/M]I|[L/M]J|[M-INVI]t9t5|[L/M]F|[L]A|[M-REAL]D|[L/M]B
377,"instance_363",1,Yes,"52,00","5,00","52,00","0,42","52,00","3,00","90,00","0,42","12,00","0,57","122,00","0,57",[M-REAL]A|[L/M]C|[L]M|[L]L|[L/M]E|[M-REAL]G|[M-REAL]H|[L/M]F|[L]O|[L]A|[L/M]D|[L/M]B
378,"instance_111",1,Yes,"42,00","6,00","42,00","0,50","42,00","8,00","90,00","0,50","12,00","0,66","122,00","0,66",[L/M]A|[L]D|[L/M]C|[L/M]E|[M-REAL]L|[L/M]O|[M-REAL]M|[L/M]F|[M-REAL]D|[L]M|[L]L|[L/M]B
379,"instance_157",1,Yes,"28,00","8,00","28,00","0,67","28,00","5,00","80,00","0,67","12,00","0,75","112,00","0,75",[L/M]A|[L/M]C|[M-REAL]E|[M-INVI]t4t8|[L/M]I|[L/M]J|[M-INVI]t9t5|[L]D|[L/M]F|[M-REAL]D|[L]E|[L/M]B
380,"instance_281",1,Yes,"56,00","4,00","56,00","0,33","56,00","2,00","80,00","0,33","12,00","0,50","112,00","0,50",[M-REAL]A|[M-REAL]C|[L]D|[L/M]E|[L]H|[L/M]G|[M-REAL]H|[L]C|[L]A|[L/M]F|[M-REAL]D|[L/M]B
381,"instance_491",1,Yes,"42,00","6,00","42,00","0,50","42,00","7,00","90,00","0,50","12,00","0,66","122,00","0,66",[L]L|[L/M]A|[L/M]C|[M-REAL]E|[M-REAL]L|[L]F|[L/M]O|[L/M]M|[M-REAL]F|[L/M]D|[L]E|[L/M]B
382,"instance_415",1,Yes,"42,00","6,00","42,00","0,50","42,00","7,00","90,00","0,50","12,00","0,66","122,00","0,66",[L]O|[L/M]A|[L/M]C|[L/M]E|[L/M]L|[M-REAL]N|[L/M]M|[M-REAL]F|[M-REAL]D|[L/M]B|[L]D|[L]F
383,"instance_299",1,Yes,"42,00","5,00","42,00","0,45","42,00","4,00","80,00","0,45","11,00","0,62","112,00","0,62",[M-REAL]A|[L/M]C|[L/M]E|[L/M]G|[M-REAL]H|[M-REAL]F|[L/M]D|[L/M]B|[L]F|[L]A|[L]H
384,"instance_73",1,Yes,"28,00","7,00","28,00","0,64","28,00","2,00","90,00","0,64","11,00","0,77","122,00","0,77",[L/M]A|[L/M]C|[L/M]E|[L/M]L|[L/M]N|[L/M]M|[M-REAL]F|[M-REAL]D|[L/M]B|[L]D|[L]F
385,"instance_74",1,Yes,"14,00","9,00","14,00","0,82","14,00","2,00","80,00","0,82","11,00","0,88","112,00","0,88",[L/M]A|[L/M]C|[L/M]E|[L]B|[M-INVI]t4t8|[L/M]I|[L/M]J|[M-INVI]t9t5|[L/M]F|[L/M]D|[M-REAL]B
386,"instance_173",1,Yes,"14,00","9,00","14,00","0,82","14,00","2,00","80,00","0,82","11,00","0,88","112,00","0,88",[L]D|[L/M]A|[L/M]C|[L/M]E|[M-INVI]t4t8|[L/M]I|[L/M]J|[M-INVI]t9t5|[L/M]F|[M-REAL]D|[L/M]B
387,"instance_186",1,Yes,"28,00","7,00","28,00","0,64","28,00","2,00","90,00","0,64","11,00","0,77","122,00","0,77",[L/M]A|[L/M]C|[M-REAL]E|[L/M]L|[M-REAL]N|[L/M]M|[L]E|[L]O|[L/M]F|[L/M]D|[L/M]B
388,"instance_284",1,Yes,"42,00","5,00","42,00","0,45","42,00","2,00","80,00","0,45","11,00","0,62","112,00","0,62",[L/M]A|[L/M]C|[L]D|[L]F|[L]H|[L/M]E|[L/M]G|[M-REAL]H|[M-REAL]F|[M-REAL]D|[L/M]B
389,"instance_61",1,Yes,"42,00","5,00","42,00","0,45","42,00","3,00","80,00","0,45","11,00","0,62","112,00","0,62",[L/M]A|[L/M]C|[M-REAL]E|[M-REAL]G|[M-REAL]H|[L/M]F|[L]H|[L]G|[L]E|[L/M]D|[L/M]B
390,"instance_273",1,Yes,"28,00","7,00","28,00","0,64","28,00","5,00","90,00","0,64","11,00","0,77","122,00","0,77",[L/M]A|[L/M]C|[L/M]E|[L/M]L|[L/M]O|[L]B|[L/M]M|[M-REAL]F|[L/M]D|[M-REAL]B|[L]F
391,"instance_390",1,Yes,"14,00","9,00","14,00","0,82","14,00","1,00","80,00","0,82","11,00","0,88","112,00","0,88",[L/M]A|[L/M]C|[L/M]E|[M-INVI]t4t8|[L/M]I|[M-REAL]J|[M-INVI]t9t5|[L/M]F|[L/M]D|[L]J|[L/M]B
