Result of replaying ML4.tpn on Process 7 (filtered on event attributes)

Index,Case IDs,NumOfCases,IsReliable,"Raw Fitness Cost Lo","Decomposed Sync-Move Numerator","Raw Fitness Cost Hi","Sync-Move Fitness","Raw Fitness Cost","Calculation Time (ms)","Max Move-Log Cost","Decomposed Sync-Move Fitness","Decomposed Sync-Move Denominator","Raw Fitness Perc Hi","Raw Fitness Cost Max","Raw Fitness Perc Lo",Match
227,"instance_424",1,Yes,"162,00","16,00","162,00","0,37","162,00","1.030,00","230,00","0,37","43,00","0,46","298,00","0,46",[M-REAL]A|[M-REAL]C|[M-REAL]E|[M-REAL]G|[M-REAL]H|[M-REAL]P|[L/M]I|[M-REAL]T|[L/M]R|[M-REAL]G|[L/M]Q|[L]K|[L/M]H|[L/M]I|[M-REAL]G|[L]D|[L]A|[L/M]J|[L]P|[L]E|[L/M]H|[M-REAL]I|[L/M]G|[M-REAL]H|[M-REAL]I|[L/M]G|[L/M]N|[L]F|[L/M]L|[L/M]H|[M-REAL]I|[M-REAL]K|[L]T|[L]C|[L]B|[L/M]O|[L/M]G|[M-REAL]H|[M-INVI]t7t5|[M-REAL]F|[M-INVI]t16t3|[M-REAL]D|[M-REAL]B
228,"instance_439",1,Yes,"216,00","16,00","216,00","0,37","216,00","2.855,00","320,00","0,37","43,00","0,44","388,00","0,44",[M-REAL]A|[L]Y|[L/M]C|[M-REAL]E|[L]W|[L]AA|[L/M]G|[L]Z|[L/M]J|[L]AB|[L]X|[L]R|[L/M]H|[L/M]P|[L/M]I|[M-REAL]G|[M-REAL]L|[L]B|[L]E|[L/M]R|[L]AD|[L/M]K|[L]L|[L/M]N|[L/M]H|[M-REAL]I|[L]Q|[L]AC|[L]F|[L/M]S|[L]A|[L/M]O|[L/M]G|[M-REAL]H|[M-INVI]t7t5|[M-REAL]F|[M-REAL]Q|[M-INVI]t16t3|[L/M]D|[M-REAL]B|[L]Q|[L]P|[L]AE
229,"instance_268",1,Yes,"168,00","19,00","168,00","0,44","168,00","1.747,00","290,00","0,44","43,00","0,53","358,00","0,53",[M-REAL]A|[M-REAL]C|[M-REAL]P|[L]Z|[L/M]T|[M-REAL]R|[M-REAL]Q|[M-REAL]AA|[M-REAL]AD|[L/M]E|[L/M]AC|[L/M]G|[L]Y|[L/M]J|[L/M]AE|[L/M]N|[L]F|[L/M]AB|[L]R|[L/M]M|[L/M]P|[M-REAL]R|[M-REAL]Y|[M-REAL]Z|[L]C|[L]AA|[L]AD|[L]A|[L/M]X|[L/M]K|[L/M]W|[L]P|[L/M]Q|[M-INVI]t16t3|[L]D|[L/M]O|[L/M]H|[M-INVI]t7t5|[M-REAL]F|[M-REAL]D|[L]R|[L/M]B|[L]Q
230,"instance_216",1,Yes,"166,00","17,00","166,00","0,40","166,00","1.277,00","260,00","0,40","42,00","0,49","328,00","0,49",[M-REAL]A|[M-REAL]C|[L/M]P|[M-REAL]E|[M-REAL]G|[L/M]R|[L]O|[L]AB|[L]K|[L/M]S|[L/M]H|[M-REAL]I|[L]T|[L/M]J|[L]R|[L/M]Q|[L]B|[L/M]G|[M-REAL]H|[M-INVI]t7t5|[L]Q|[L]F|[L/M]AA|[L/M]AC|[L/M]AE|[L/M]AD|[L/M]N|[M-REAL]AB|[L/M]P|[M-REAL]T|[M-REAL]O|[L]A|[L]E|[L/M]L|[M-REAL]K|[M-REAL]F|[M-REAL]R|[M-REAL]Q|[M-INVI]t16t3|[L]C|[L/M]D|[M-REAL]B
231,"instance_222",1,Yes,"136,00","20,00","136,00","0,48","136,00","948,00","260,00","0,48","42,00","0,59","328,00","0,59",[M-REAL]A|[M-REAL]C|[M-REAL]E|[M-REAL]G|[M-REAL]H|[L/M]I|[M-REAL]G|[M-REAL]H|[L/M]I|[L/M]G|[M-REAL]H|[M-REAL]I|[M-REAL]N|[L/M]P|[L/M]R|[L]A|[L/M]G|[L]C|[L/M]J|[L/M]O|[L]W|[L/M]H|[M-REAL]I|[M-REAL]G|[L/M]H|[L/M]Z|[L]N|[L/M]X|[L/M]Y|[M-REAL]W|[L]K|[L/M]M|[M-INVI]t7t5|[M-REAL]K|[L/M]Q|[M-INVI]t16t3|[L/M]F|[L]H|[L]E|[L/M]D|[L/M]B|[L]G
232,"instance_203",1,Yes,"196,00","14,00","196,00","0,33","196,00","1.426,00","260,00","0,33","42,00","0,40","328,00","0,40",[M-REAL]A|[M-REAL]C|[M-REAL]E|[L/M]J|[M-REAL]P|[M-REAL]T|[L]B|[L]AD|[L/M]R|[M-REAL]Q|[L]F|[L]E|[L]R|[L/M]AA|[M-REAL]AD|[M-REAL]AE|[M-REAL]L|[L]S|[L]A|[L]P|[L]D|[L/M]G|[L]T|[L/M]N|[L]C|[L/M]AC|[L]Q|[L/M]AB|[L/M]K|[L/M]P|[M-REAL]R|[L]AE|[L/M]H|[M-REAL]S|[M-INVI]t7t5|[L/M]Q|[L]M|[L/M]O|[M-INVI]t16t3|[M-REAL]F|[M-REAL]D|[M-REAL]B
233,"instance_412",1,Yes,"214,00","14,00","214,00","0,33","214,00","2.441,00","290,00","0,33","42,00","0,40","358,00","0,40",[M-REAL]A|[L]R|[L/M]C|[L]W|[L/M]P|[M-REAL]R|[M-REAL]E|[M-REAL]G|[M-REAL]J|[L/M]N|[L]F|[L/M]L|[L/M]K|[L/M]O|[L/M]H|[M-REAL]I|[M-REAL]X|[L]AE|[L]A|[L]B|[L/M]Z|[L/M]Y|[M-REAL]W|[L]AC|[L]E|[L]P|[L]Q|[L]AD|[L]AA|[L/M]Q|[L/M]G|[M-REAL]H|[M-INVI]t7t5|[M-REAL]F|[M-INVI]t16t3|[L]X|[L]T|[L/M]D|[M-REAL]B|[L]AB|[L]R|[L]J
234,"instance_137",1,Yes,"148,00","17,00","148,00","0,40","148,00","1.257,00","230,00","0,40","42,00","0,50","298,00","0,50",[L/M]A|[M-REAL]C|[L/M]E|[M-REAL]G|[M-REAL]H|[M-REAL]P|[M-REAL]T|[L]K|[L/M]I|[L]B|[L/M]G|[L/M]R|[L]F|[L]T|[L]D|[L/M]H|[M-REAL]I|[M-REAL]N|[M-REAL]G|[L/M]J|[L/M]M|[L/M]O|[L/M]H|[L/M]Q|[L/M]I|[M-REAL]G|[L/M]H|[M-REAL]I|[L]P|[L]N|[L/M]G|[M-REAL]H|[M-REAL]I|[L/M]G|[M-REAL]K|[M-INVI]t16t3|[M-REAL]H|[M-INVI]t7t5|[M-REAL]F|[M-REAL]D|[M-REAL]B|[L]C
235,"instance_36",1,Yes,"166,00","17,00","166,00","0,40","166,00","1.258,00","260,00","0,40","42,00","0,49","328,00","0,49",[M-REAL]A|[M-REAL]C|[M-REAL]E|[M-REAL]G|[L]L|[L/M]P|[M-REAL]T|[L]Q|[L/M]R|[L]B|[L/M]J|[L]C|[L/M]N|[L]AB|[L/M]H|[M-REAL]I|[L]AE|[L/M]G|[M-REAL]H|[L/M]O|[L]D|[L/M]Q|[L/M]AA|[M-REAL]AE|[L]T|[L]R|[L/M]AD|[L/M]AC|[M-REAL]AB|[M-INVI]t7t5|[L/M]P|[L/M]T|[M-REAL]L|[L]A|[L/M]K|[L]E|[L/M]F|[M-REAL]R|[M-REAL]Q|[M-INVI]t16t3|[M-REAL]D|[M-REAL]B
236,"instance_311",1,Yes,"166,00","17,00","166,00","0,40","166,00","1.636,00","260,00","0,40","42,00","0,49","328,00","0,49",[L/M]A|[M-REAL]C|[L]K|[L/M]P|[M-REAL]R|[L]AC|[L]B|[L/M]E|[M-REAL]J|[L]D|[L/M]M|[L]C|[L]J|[L/M]N|[L/M]S|[L/M]O|[L]F|[L]P|[L/M]Q|[L/M]AA|[M-REAL]AC|[M-REAL]G|[M-REAL]AE|[L]R|[L]Q|[L/M]AD|[L/M]AB|[L/M]H|[M-REAL]I|[M-REAL]P|[L/M]T|[L/M]R|[L/M]G|[M-REAL]H|[M-INVI]t7t5|[M-REAL]K|[M-REAL]F|[M-REAL]Q|[M-INVI]t16t3|[M-REAL]D|[M-REAL]B|[L]AE
237,"instance_170",1,Yes,"164,00","15,00","164,00","0,37","164,00","1.106,00","230,00","0,37","41,00","0,45","298,00","0,45",[M-REAL]A|[M-REAL]C|[M-REAL]P|[M-REAL]R|[L/M]X|[M-REAL]E|[M-REAL]J|[M-REAL]L|[L/M]K|[M-REAL]G|[M-REAL]H|[L]Q|[L/M]N|[L]D|[L]E|[L/M]I|[L/M]G|[M-REAL]H|[M-REAL]I|[L/M]Z|[M-REAL]Y|[L]L|[L/M]W|[L/M]O|[L]J|[L/M]G|[L/M]H|[M-REAL]I|[M-REAL]G|[L]C|[L/M]H|[M-INVI]t7t5|[L/M]F|[M-REAL]Q|[M-INVI]t16t3|[M-REAL]D|[L]Y|[L]A|[L]P|[L/M]B|[L]R
238,"instance_174",1,Yes,"182,00","15,00","182,00","0,37","182,00","1.762,00","260,00","0,37","41,00","0,45","328,00","0,45",[L]B|[L/M]A|[M-REAL]C|[M-REAL]E|[M-REAL]N|[L/M]O|[L]AC|[L/M]P|[L/M]T|[M-REAL]R|[L]D|[L]C|[L/M]J|[L]T|[L/M]Q|[M-REAL]AA|[M-REAL]AC|[M-REAL]AE|[L]Q|[L/M]M|[L]P|[L]E|[L]F|[L]R|[L/M]G|[L/M]AD|[L/M]H|[L]N|[L/M]AB|[M-REAL]P|[L/M]R|[M-REAL]S|[M-INVI]t7t5|[M-REAL]Q|[L/M]K|[M-REAL]F|[M-INVI]t16t3|[M-REAL]D|[M-REAL]B|[L]AA|[L]AE
239,"instance_165",1,Yes,"152,00","18,00","152,00","0,44","152,00","1.047,00","260,00","0,44","41,00","0,54","328,00","0,54",[L/M]A|[M-REAL]C|[M-REAL]P|[M-REAL]T|[M-REAL]R|[M-REAL]E|[M-REAL]J|[L/M]L|[L/M]Q|[M-REAL]AA|[M-REAL]AC|[M-REAL]AE|[M-REAL]G|[L]B|[L/M]AD|[L/M]AB|[L]R|[L]T|[L/M]H|[M-REAL]I|[L]J|[L]AE|[L/M]P|[L]AA|[L/M]N|[L/M]K|[L]E|[L/M]O|[L]AC|[L/M]G|[L/M]T|[L/M]R|[M-REAL]H|[M-INVI]t7t5|[L/M]F|[L]C|[L/M]Q|[M-INVI]t16t3|[L/M]D|[M-REAL]B|[L]P
240,"instance_355",1,Yes,"182,00","15,00","182,00","0,37","182,00","1.822,00","260,00","0,37","41,00","0,45","328,00","0,45",[M-REAL]A|[M-REAL]C|[M-REAL]P|[L]O|[L]M|[L]D|[L/M]T|[L]P|[L/M]E|[L]F|[L/M]N|[L/M]J|[M-REAL]L|[L]AC|[L/M]G|[L]AB|[L/M]R|[L/M]Q|[M-REAL]AA|[L/M]AE|[M-REAL]AC|[M-REAL]AD|[M-REAL]AB|[M-REAL]O|[L]AA|[L/M]P|[L/M]K|[L]Q|[L]AD|[L]B|[L]C|[L/M]T|[L/M]H|[L]A|[L/M]R|[M-REAL]Q|[M-INVI]t7t5|[M-REAL]F|[M-INVI]t16t3|[M-REAL]D|[M-REAL]B
241,"instance_228",1,Yes,"182,00","15,00","182,00","0,37","182,00","1.304,00","260,00","0,37","41,00","0,45","328,00","0,45",[M-REAL]A|[M-REAL]C|[M-REAL]E|[M-REAL]J|[M-REAL]N|[L]AB|[L/M]P|[L/M]R|[M-REAL]S|[L/M]Q|[M-REAL]AA|[L]D|[L]C|[L/M]O|[L]F|[L]P|[L/M]M|[L]N|[L]S|[L/M]G|[L/M]AE|[L]E|[L/M]K|[L]J|[L]AA|[L/M]AC|[L/M]AD|[M-REAL]AB|[M-REAL]P|[L/M]T|[M-REAL]R|[L]B|[L/M]Q|[L]R|[L/M]H|[M-INVI]t16t3|[M-INVI]t7t5|[M-REAL]F|[M-REAL]D|[M-REAL]B|[L]A
242,"instance_441",1,Yes,"164,00","15,00","164,00","0,37","164,00","1.356,00","230,00","0,37","41,00","0,45","298,00","0,45",[M-REAL]A|[M-REAL]C|[M-REAL]E|[M-REAL]G|[M-REAL]H|[M-REAL]P|[M-REAL]T|[L]O|[L/M]I|[L/M]N|[L/M]J|[M-REAL]L|[L/M]R|[L]C|[L/M]Q|[L/M]K|[L]F|[L/M]G|[L/M]H|[M-REAL]I|[M-REAL]G|[L/M]H|[M-REAL]I|[M-REAL]G|[L]T|[L]E|[L/M]H|[M-REAL]O|[L]D|[L/M]I|[L]A|[L]L|[L/M]G|[M-INVI]t16t3|[M-REAL]H|[M-INVI]t7t5|[M-REAL]F|[M-REAL]D|[L]P|[L/M]B|[L]G
243,"instance_422",1,Yes,"164,00","15,00","164,00","0,37","164,00","1.508,00","230,00","0,37","41,00","0,45","298,00","0,45",[M-REAL]A|[M-REAL]C|[M-REAL]E|[L]K|[L/M]G|[M-REAL]H|[L/M]I|[L/M]G|[M-REAL]H|[L]A|[L/M]I|[M-REAL]P|[L/M]R|[M-REAL]N|[L/M]J|[L/M]G|[L/M]O|[L/M]H|[M-REAL]I|[M-REAL]G|[L]D|[L/M]H|[M-REAL]I|[M-REAL]S|[L/M]Q|[M-REAL]G|[L]E|[L]N|[L]C|[L]B|[L]S|[L]F|[L/M]M|[L]P|[L/M]H|[M-REAL]K|[M-INVI]t7t5|[M-REAL]F|[M-INVI]t16t3|[M-REAL]D|[M-REAL]B
244,"instance_464",1,Yes,"122,00","21,00","122,00","0,51","122,00","530,00","260,00","0,51","41,00","0,63","328,00","0,63",[M-REAL]A|[M-REAL]C|[M-REAL]E|[L/M]N|[L/M]G|[M-REAL]P|[L/M]R|[M-REAL]H|[L/M]I|[L/M]G|[M-REAL]H|[L]A|[L]B|[L/M]I|[M-REAL]G|[L/M]J|[L/M]H|[M-REAL]I|[L]F|[L]P|[L]C|[L/M]G|[L/M]L|[L]E|[L/M]K|[L/M]H|[L/M]O|[L/M]I|[L/M]S|[M-REAL]G|[L/M]H|[M-REAL]I|[L/M]G|[L]D|[L/M]H|[M-INVI]t7t5|[L/M]Q|[M-INVI]t16t3|[M-REAL]F|[M-REAL]D|[M-REAL]B
245,"instance_428",1,Yes,"182,00","15,00","182,00","0,37","182,00","1.916,00","260,00","0,37","41,00","0,45","328,00","0,45",[M-REAL]A|[M-REAL]C|[M-REAL]E|[M-REAL]N|[M-REAL]J|[L]F|[L/M]G|[L]P|[L/M]P|[L/M]T|[L]E|[L/M]M|[L/M]O|[L]A|[L]J|[L]C|[L/M]R|[L/M]Q|[M-REAL]AA|[L]T|[L]Q|[L]B|[L/M]AD|[L]R|[L/M]H|[L]N|[L/M]AC|[M-INVI]t7t5|[L/M]AE|[L/M]K|[M-REAL]F|[L]AA|[L]D|[L/M]AB|[M-REAL]P|[M-REAL]R|[M-REAL]S|[M-REAL]Q|[M-INVI]t16t3|[M-REAL]D|[M-REAL]B
246,"instance_452",1,Yes,"152,00","18,00","152,00","0,44","152,00","1.777,00","260,00","0,44","41,00","0,54","328,00","0,54",[M-REAL]A|[M-REAL]C|[M-REAL]P|[M-REAL]R|[L]H|[L/M]X|[L]W|[L/M]E|[L/M]N|[L]K|[L]C|[L/M]J|[L]A|[L/M]G|[L/M]H|[L/M]L|[M-REAL]I|[L/M]G|[M-REAL]K|[M-REAL]H|[L]B|[L]F|[L/M]I|[L/M]G|[L/M]H|[L/M]Y|[L/M]Z|[M-REAL]W|[L/M]I|[M-REAL]G|[M-REAL]H|[L]P|[L]R|[L/M]O|[M-INVI]t7t5|[M-REAL]F|[L]D|[L/M]Q|[M-INVI]t16t3|[M-REAL]D|[M-REAL]B
247,"instance_400",1,Yes,"230,00","12,00","230,00","0,29","230,00","2.455,00","290,00","0,29","41,00","0,36","358,00","0,36",[M-REAL]A|[M-REAL]C|[M-REAL]E|[M-REAL]N|[M-REAL]P|[L]K|[L]R|[L/M]J|[L]C|[L/M]O|[L]N|[L]Q|[L/M]R|[L]Q|[L/M]Z|[L]E|[L/M]G|[L]A|[L]AA|[L]F|[L/M]M|[L/M]Y|[M-REAL]K|[L]P|[L]B|[L]AB|[L]AC|[L]D|[L/M]X|[L/M]W|[M-REAL]Q|[M-INVI]t16t3|[L]AE|[L]T|[L/M]H|[M-INVI]t7t5|[M-REAL]F|[M-REAL]D|[M-REAL]B|[L]P|[L]AD
248,"instance_75",1,Yes,"168,00","16,00","168,00","0,40","168,00","1.605,00","260,00","0,40","40,00","0,49","328,00","0,49",[M-REAL]A|[M-REAL]C|[M-REAL]E|[M-REAL]J|[L/M]M|[M-REAL]P|[M-REAL]R|[L/M]S|[M-REAL]Q|[L/M]AA|[M-REAL]N|[L/M]O|[L]D|[L/M]G|[L]P|[L]E|[L]S|[L]C|[L/M]K|[L]N|[L/M]H|[L]R|[L/M]AD|[M-INVI]t7t5|[L]P|[L/M]AC|[L]J|[L]A|[L/M]AE|[L/M]AB|[M-REAL]P|[M-REAL]T|[L]B|[L/M]F|[L]Q|[L/M]R|[L/M]Q|[M-INVI]t16t3|[M-REAL]D|[M-REAL]B
249,"instance_47",1,Yes,"168,00","16,00","168,00","0,40","168,00","2.061,00","260,00","0,40","40,00","0,49","328,00","0,49",[L/M]A|[M-REAL]C|[L]O|[L]L|[L/M]E|[L/M]J|[M-REAL]L|[M-REAL]P|[M-REAL]R|[L/M]S|[L]R|[L]R|[L/M]G|[L]B|[L/M]N|[M-REAL]O|[M-REAL]Q|[L]AB|[L/M]AA|[L]C|[L]P|[L]Q|[L]T|[L/M]H|[L/M]AE|[L/M]K|[L/M]AC|[L]D|[L]Q|[L/M]AD|[M-REAL]AB|[L/M]P|[M-REAL]R|[M-REAL]S|[M-REAL]Q|[M-INVI]t16t3|[M-INVI]t7t5|[L/M]F|[M-REAL]D|[M-REAL]B
250,"instance_496",1,Yes,"168,00","16,00","168,00","0,40","168,00","1.578,00","260,00","0,40","40,00","0,49","328,00","0,49",[L/M]A|[L]F|[L/M]C|[M-REAL]E|[M-REAL]J|[M-REAL]L|[M-REAL]P|[L/M]K|[M-REAL]T|[M-REAL]R|[L]D|[L/M]Q|[M-REAL]AA|[L/M]N|[M-REAL]AC|[M-REAL]AD|[L/M]AE|[L/M]AB|[L/M]G|[L]Q|[L/M]P|[L]AC|[L/M]T|[L/M]R|[M-REAL]Q|[L/M]H|[L/M]O|[M-INVI]t7t5|[M-REAL]F|[M-INVI]t16t3|[M-REAL]D|[L]R|[L]AD|[L]L|[L]T|[L]P|[L/M]B|[L]J|[L]E|[L]AA
251,"instance_148",1,Yes,"138,00","19,00","138,00","0,47","138,00","1.082,00","260,00","0,47","40,00","0,58","328,00","0,58",[M-REAL]A|[L/M]C|[M-REAL]P|[M-REAL]E|[M-REAL]R|[L]K|[L/M]X|[L/M]Z|[L/M]G|[L]D|[L]B|[L/M]H|[M-REAL]I|[L]E|[L/M]G|[L/M]H|[L]P|[L/M]I|[M-REAL]G|[L/M]J|[M-REAL]Y|[L/M]W|[L/M]H|[L/M]I|[L]Y|[L/M]G|[M-REAL]H|[M-INVI]t7t5|[L]A|[L]F|[L/M]N|[L/M]Q|[L]R|[L/M]L|[M-REAL]K|[M-INVI]t16t3|[L/M]O|[M-REAL]F|[M-REAL]D|[M-REAL]B
252,"instance_155",1,Yes,"138,00","19,00","138,00","0,47","138,00","917,00","260,00","0,47","40,00","0,58","328,00","0,58",[M-REAL]A|[L]R|[L]B|[L/M]C|[M-REAL]E|[M-REAL]G|[M-REAL]H|[L/M]I|[L]D|[L/M]N|[L/M]P|[M-REAL]R|[L]W|[L/M]G|[L/M]J|[L/M]Z|[L]K|[L/M]O|[L]A|[L/M]X|[L]E|[L/M]H|[L/M]I|[L]Q|[L/M]L|[L/M]G|[L/M]Y|[L/M]H|[M-REAL]W|[M-REAL]Q|[M-INVI]t16t3|[M-REAL]I|[M-REAL]G|[L/M]H|[M-REAL]K|[M-INVI]t7t5|[L/M]F|[M-REAL]D|[M-REAL]B|[L]G
253,"instance_497",1,Yes,"168,00","16,00","168,00","0,40","168,00","1.232,00","260,00","0,40","40,00","0,49","328,00","0,49",[M-REAL]A|[M-REAL]C|[M-REAL]P|[M-REAL]T|[M-REAL]R|[L/M]Q|[L]T|[L/M]AA|[M-REAL]AC|[M-REAL]E|[L]Q|[L/M]AE|[L/M]AD|[L/M]N|[L/M]G|[L/M]AB|[L/M]J|[L]T|[L/M]P|[M-REAL]T|[L]E|[L]AC|[L/M]M|[L]P|[L]F|[L]A|[L/M]K|[L/M]H|[M-INVI]t7t5|[L]D|[L/M]O|[M-REAL]F|[L]B|[L/M]R|[M-REAL]Q|[M-INVI]t16t3|[M-REAL]D|[M-REAL]B|[L]R|[L]C
254,"instance_359",1,Yes,"150,00","16,00","150,00","0,40","150,00","1.450,00","230,00","0,40","40,00","0,50","298,00","0,50",[L/M]A|[M-REAL]C|[L/M]E|[M-REAL]P|[M-REAL]R|[L/M]G|[L]C|[L/M]Y|[M-REAL]H|[M-REAL]I|[L]D|[L]R|[L]K|[L/M]G|[M-REAL]H|[L/M]Z|[L/M]J|[L/M]I|[M-REAL]G|[L/M]H|[M-REAL]I|[M-REAL]G|[M-REAL]N|[L]F|[L/M]O|[L/M]X|[L]P|[L/M]H|[M-REAL]W|[L]B|[L/M]Q|[M-INVI]t16t3|[L]W|[L/M]M|[M-REAL]K|[M-INVI]t7t5|[M-REAL]F|[M-REAL]D|[M-REAL]B|[L]N
255,"instance_472",1,Yes,"150,00","16,00","150,00","0,40","150,00","1.292,00","230,00","0,40","40,00","0,50","298,00","0,50",[M-REAL]A|[M-REAL]C|[M-REAL]P|[M-REAL]R|[L/M]Z|[L/M]E|[M-REAL]G|[L]B|[L/M]J|[L]K|[L]D|[L/M]H|[L]C|[L/M]Y|[L]P|[L]A|[L]R|[L/M]I|[M-REAL]G|[L/M]H|[L/M]X|[M-REAL]I|[L/M]M|[L/M]N|[L/M]G|[M-REAL]H|[M-REAL]K|[M-REAL]I|[L]F|[L]Q|[L/M]W|[L/M]G|[M-REAL]H|[M-INVI]t7t5|[M-REAL]Q|[L/M]O|[M-REAL]F|[M-INVI]t16t3|[M-REAL]D|[M-REAL]B
256,"instance_329",1,Yes,"108,00","22,00","108,00","0,55","108,00","730,00","260,00","0,55","40,00","0,67","328,00","0,67",[M-REAL]A|[M-REAL]C|[L/M]E|[M-REAL]G|[L/M]P|[M-REAL]H|[L]A|[L/M]N|[L/M]I|[M-REAL]G|[M-REAL]R|[L/M]Y|[M-REAL]Z|[L]C|[L/M]X|[L/M]W|[L]F|[L/M]J|[L/M]H|[M-REAL]I|[L]B|[L/M]M|[L/M]K|[L/M]G|[M-REAL]H|[M-REAL]I|[L/M]G|[L/M]H|[L/M]Q|[L]Z|[L/M]I|[L/M]O|[L]R|[L/M]G|[L/M]H|[M-INVI]t7t5|[M-REAL]F|[M-INVI]t16t3|[L/M]D|[M-REAL]B
257,"instance_204",1,Yes,"150,00","16,00","150,00","0,40","150,00","1.468,00","230,00","0,40","40,00","0,50","298,00","0,50",[M-REAL]A|[L/M]C|[M-REAL]E|[M-REAL]G|[L/M]H|[M-REAL]I|[M-REAL]J|[L/M]M|[L]Q|[L]J|[L/M]G|[L/M]H|[M-REAL]I|[L/M]K|[M-REAL]P|[L/M]G|[L]E|[L/M]H|[L]F|[L/M]R|[L]A|[L/M]I|[M-REAL]G|[M-REAL]H|[M-REAL]N|[L/M]I|[L]D|[L]P|[L/M]O|[L]N|[L/M]G|[M-REAL]H|[M-REAL]S|[M-INVI]t7t5|[M-REAL]Q|[M-REAL]F|[M-INVI]t16t3|[M-REAL]D|[L/M]B|[L]S
258,"instance_223",1,Yes,"138,00","19,00","138,00","0,47","138,00","1.916,00","260,00","0,47","40,00","0,58","328,00","0,58",[L/M]A|[M-REAL]C|[L/M]E|[L/M]G|[M-REAL]H|[M-REAL]P|[M-REAL]R|[L]C|[L/M]I|[L/M]Y|[M-REAL]G|[L/M]H|[M-REAL]I|[L]B|[L/M]G|[L]O|[L/M]H|[L/M]I|[L/M]N|[L]W|[L/M]J|[L/M]G|[M-REAL]L|[L/M]X|[L/M]K|[M-REAL]H|[M-INVI]t7t5|[M-REAL]O|[L]M|[L]P|[L/M]F|[L]D|[L/M]Z|[M-REAL]W|[L]R|[L]H|[L/M]Q|[M-INVI]t16t3|[M-REAL]D|[M-REAL]B
259,"instance_205",1,Yes,"186,00","16,00","186,00","0,40","186,00","2.275,00","290,00","0,40","40,00","0,48","358,00","0,48",[M-REAL]A|[L]AA|[L]Q|[L/M]C|[L]K|[L/M]P|[L/M]E|[M-REAL]G|[M-REAL]J|[L/M]N|[L]T|[L/M]M|[L/M]O|[L/M]H|[M-REAL]I|[M-REAL]K|[M-REAL]R|[L]P|[L]J|[L/M]G|[L/M]X|[M-REAL]H|[M-INVI]t7t5|[L]W|[L/M]F|[L]AE|[L]A|[L]D|[L/M]Z|[L]R|[L]AC|[L]AB|[L/M]Y|[M-REAL]W|[L/M]Q|[M-INVI]t16t3|[M-REAL]D|[L]R|[L]AD|[L/M]B
260,"instance_304",1,Yes,"168,00","16,00","168,00","0,40","168,00","1.677,00","260,00","0,40","40,00","0,49","328,00","0,49",[M-REAL]A|[M-REAL]C|[M-REAL]E|[M-REAL]J|[L/M]G|[L/M]M|[L]E|[L/M]N|[L/M]H|[L]AB|[L]B|[L]C|[L/M]P|[L]AD|[L/M]T|[L]A|[L/M]R|[L]T|[L]F|[L]Q|[L/M]Q|[L/M]AA|[M-REAL]AD|[L]R|[L/M]AC|[L/M]AE|[M-REAL]AB|[M-INVI]t7t5|[L]J|[L]D|[L/M]K|[L/M]O|[L/M]P|[M-REAL]F|[M-REAL]R|[M-REAL]S|[M-REAL]Q|[M-INVI]t16t3|[M-REAL]D|[M-REAL]B
261,"instance_232",1,Yes,"108,00","22,00","108,00","0,55","108,00","775,00","260,00","0,55","40,00","0,67","328,00","0,67",[M-REAL]A|[L]H|[L]G|[L/M]C|[L/M]E|[L/M]J|[M-REAL]G|[M-REAL]H|[M-REAL]L|[L/M]P|[L/M]N|[L]D|[L]A|[L/M]K|[L/M]I|[M-REAL]G|[M-REAL]H|[L]F|[L/M]I|[L/M]O|[L]L|[L/M]T|[L/M]G|[L/M]R|[L/M]H|[M-REAL]I|[L/M]G|[L/M]Q|[M-INVI]t16t3|[L/M]H|[M-REAL]I|[L/M]G|[M-REAL]H|[L/M]I|[M-REAL]G|[L/M]H|[M-INVI]t7t5|[M-REAL]F|[M-REAL]D|[L/M]B
262,"instance_15",1,Yes,"150,00","16,00","150,00","0,40","150,00","1.536,00","230,00","0,40","40,00","0,50","298,00","0,50",[L/M]A|[M-REAL]C|[M-REAL]E|[L/M]G|[M-REAL]H|[M-REAL]I|[M-REAL]N|[L]F|[L/M]O|[L/M]P|[L]Q|[L/M]G|[L]K|[L]C|[L]E|[L/M]H|[L/M]I|[L/M]G|[L]M|[L/M]H|[M-REAL]I|[M-REAL]G|[L/M]H|[L/M]T|[L]N|[L]B|[L/M]I|[M-REAL]G|[L/M]J|[M-REAL]H|[M-REAL]L|[M-REAL]R|[M-REAL]Q|[M-INVI]t16t3|[M-INVI]t7t5|[M-REAL]K|[M-REAL]F|[L/M]D|[M-REAL]B|[L]R
263,"instance_490",1,Yes,"124,00","20,00","124,00","0,51","124,00","1.082,00","260,00","0,51","39,00","0,62","328,00","0,62",[M-REAL]A|[M-REAL]C|[L/M]P|[M-REAL]E|[M-REAL]G|[L/M]T|[L/M]J|[L]AC|[L/M]N|[L]A|[L]C|[L/M]L|[L/M]R|[M-REAL]Q|[L/M]AA|[L]E|[L/M]K|[L/M]H|[M-REAL]AC|[M-REAL]I|[L]AB|[L]Q|[L/M]O|[L/M]AE|[L]T|[L/M]G|[L/M]AD|[M-REAL]H|[M-REAL]AB|[M-INVI]t7t5|[L]B|[L/M]F|[L/M]P|[L/M]R|[M-REAL]S|[L/M]Q|[M-INVI]t16t3|[L/M]D|[M-REAL]B
